"","Date","ID","region","FEMorFRM","FEMorFRMtype","PM25FM","PM25cfatm","PM25cf1","b0.3um","b0.5um","b1um","b2.5um","b5um","b10um","b0.3to0.5","b0.5to1","b1to2.5","b2.5to5","b5to10","TempC","RH","Dewpoint","PM25PAlinearcor","PM25PARHcor","ratioPARHcor_FM","diffPARHcor_FM","ratiocfatm_FM","diffcfatm_FM","ratiocf1_FM","diffcf1_FM"
"11",2019-05-16,"AK1","Alaska","FRM","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric",2.9,0.990935845374212,0.990935845374212,289.629951645383,81.6938604666987,9.95157024597633,1.12674464214655,0.674485687412468,0.515892833456502,207.936091178685,71.7422902207224,8.82482560382978,0.452258954734084,0.158592853955966,20.5704870765112,20.6960148285449,-2.75620888759905,2.04151582978745,4.48912563237342,1.54797435599083,1.58912563237342,0.34170201564628,-1.90906415462579,0.34170201564628,-1.90906415462579
"12",2019-05-31,"AK1","Alaska","FRM","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric",12.5,15.8239587760005,21.864381017383,2587.97042138365,750.034880503145,120.190572327044,10.0581698113208,3.17633962264151,1.07592452830189,1837.9355408805,629.844308176101,110.132402515723,6.88183018867924,2.10041509433962,19.2436916213579,45.4843161856964,7.11587353769771,12.9671259945126,13.2918889742844,1.06335111794275,0.791888974284428,1.26591670208004,3.32395877600045,1.74915048139064,9.36438101738302
"13",2019-06-01,"AK1","Alaska","FRM","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric",1.5,0.998847222222222,0.998847222222222,286.755506944444,80.5804861111111,8.21240277777778,0.615833333333333,0.212201388888889,0.2854375,206.175020833333,72.3680833333333,7.59656944444444,0.403631944444444,-0.0732361111111111,14.8341049382716,70.4513888888889,9.46453810049158,2.04565681459352,0.206766345871676,0.137844230581117,-1.29323365412832,0.665898148148148,-0.501152777777778,0.665898148148148,-0.501152777777778
"14",2019-06-02,"AK1","Alaska","FRM","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric",4.4,2.92713788300836,2.92713788300836,519.283938404857,149.656131233026,20.4341857307232,1.38189321093596,0.419329461764056,0.133751438278947,369.62780717183,129.221945502303,19.0522925197872,0.9625637491719,0.28557802348511,17.3839368616527,56.2827298050139,8.53459397334182,3.05496562156906,2.43790149273718,0.554068521076632,-1.96209850726282,0.665258609774626,-1.47286211699164,0.665258609774626,-1.47286211699164
"15",2019-06-03,"AK1","Alaska","FRM","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric",2.5,1.23522916666667,1.23522916666667,320.691895833333,90.545125,10.8829027777778,0.964180555555556,0.560291666666667,0.262402777777778,230.146770833333,79.6622222222222,9.91872222222222,0.403888888888889,0.297888888888889,20.2307098765432,34.0222222222222,3.81377866050337,2.16938420859569,3.46906861510099,1.3876274460404,0.96906861510099,0.494091666666667,-1.26477083333333,0.494091666666667,-1.26477083333333
"16",2019-06-04,"AK1","Alaska","FRM","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric",2.9,2.20475,2.20475,452.103173611111,128.971229166667,15.8776527777778,1.34455555555556,0.469083333333333,0.162597222222222,323.131944444444,113.093576388889,14.5330972222222,0.875472222222222,0.306486111111111,20.8842592592593,26.6166666666667,0.939043606487538,2.67685226594273,4.61512724934358,1.59142318942882,1.71512724934358,0.760258620689655,-0.69525,0.760258620689655,-0.69525
"17",2019-06-05,"AK1","Alaska","FRM","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric",3.2,2.61585320450486,2.61585320450486,503.793032463457,143.561472846068,17.8521635686364,1.59644110707769,0.575176554794069,0.209477338147613,360.231559617389,125.709309277432,16.2557224615587,1.02126455228362,0.365699216646457,19.4915778086849,34.9415855354659,3.53647232938965,2.89203252549627,4.11335265344646,1.28542270420202,0.913352653446455,0.81745412640777,-0.584146795495136,0.81745412640777,-0.584146795495136
"18",2019-06-06,"AK1","Alaska","FRM","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric",3.2,2.530875,2.530875,508.611118055555,144.616458333333,16.8047638888889,1.32156944444444,0.457777777777778,0.156027777777778,363.994659722222,127.811694444444,15.4831944444444,0.863791666666667,0.30175,20.016975308642,41.4277777777778,6.45608165554663,2.84755310548355,3.51002566995545,1.09688302186108,0.310025669955445,0.7908984375,-0.669125,0.7908984375,-0.669125
"19",2019-06-07,"AK1","Alaska","FRM","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric",3.1,2.78462447844228,2.78462447844228,533.504092344692,151.783585342296,18.278918173389,1.60150684785968,0.500055574872508,0.17342099366404,381.720507002395,133.504667168907,16.6774113255293,1.10145127298717,0.326634581208469,19.6569309225777,41.5980528511822,6.18941008835588,2.98037104033411,3.62832858401454,1.17042857548856,0.52832858401454,0.898265960787833,-0.315375521557719,0.898265960787833,-0.315375521557719
"20",2019-06-08,"AK1","Alaska","FRM","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric",3.5,2.82400694444444,2.82400694444444,534.059881944444,152.253395833333,18.5186944444444,1.49409722222222,0.508763888888889,0.176833333333333,381.806486111111,133.734701388889,17.0245972222222,0.985333333333333,0.331930555555556,19.8865740740741,39.8125,5.76094559749067,3.00098467010722,3.80279441975627,1.08651269135894,0.302794419756273,0.806859126984127,-0.675993055555556,0.806859126984127,-0.675993055555556
